User ID,Subscription Type,Monthly Revenue,Join Date,Month of Joining ,Year of Joining,Last Payment Date,Last Payment Year,Current Status ,Country,Age,Age group ,Gender,Device,Plan Duration
1402,Basic,13,21-Oct-22,Oct,2022,04-07-2023,July,Active ,Spain,39,Adult,Female,Laptop,1 Month
1403,Standard,14,23-Oct-22,Oct,2022,05-07-2023,July,Active ,United States,48,Adult,Male,Laptop,1 Month
1404,Standard,14,24-Oct-22,Oct,2022,05-07-2023,July,Active ,Canada,42,Adult,Female,Tablet,1 Month
1405,Basic,11,27-Oct-22,Oct,2022,06-07-2023,July,Active ,United States,48,Adult,Female,Smart TV,1 Month
1406,Premium,10,30-Oct-22,Oct,2022,07-07-2023,July,Active ,United States,33,Youth,Female,Smart TV,1 Month
1407,Basic,14,31-Oct-22,Oct,2022,04-07-2023,July,Active ,Canada,45,Adult,Female,Smart TV,1 Month
1408,Standard,14,03-Nov-22,Nov,2022,04-07-2023,July,Active ,United Kingdom,40,Adult,Female,Smart TV,1 Month
1409,Premium,15,05-Nov-22,Nov,2022,06-07-2023,July,Active ,Australia,38,Adult,Male,Tablet,1 Month
1410,Basic,14,06-Nov-22,Nov,2022,06-07-2023,July,Active ,Germany,31,Youth,Female,Tablet,1 Month
1411,Premium,14,01-Nov-22,Nov,2022,04-07-2023,July,Active ,France,33,Youth,Female,Smart TV,1 Month
1412,Basic,15,02-Nov-22,Nov,2022,05-07-2023,July,Active ,Brazil,27,Youth,Male,Laptop,1 Month
1413,Standard,13,02-Nov-22,Nov,2022,05-07-2023,July,Active ,Mexico,47,Adult,Male,Smartphone,1 Month
1414,Standard,15,01-Nov-22,Nov,2022,06-07-2023,July,Active ,Spain,41,Adult,Male,Tablet,1 Month
1415,Basic,11,17-Oct-22,Oct,2022,03-07-2023,July,Active ,Italy,32,Youth,Female,Smart TV,1 Month
1416,Premium,11,18-Oct-22,Oct,2022,05-07-2023,July,Active ,Spain,31,Youth,Male,Smart TV,1 Month
1417,Basic,13,28-Sep-22,Sep,2022,05-07-2023,July,Active ,Spain,43,Adult,Female,Tablet,1 Month
1418,Standard,15,23-Sep-22,Sep,2022,05-07-2023,July,Active ,United States,42,Adult,Female,Smart TV,1 Month
1419,Premium,15,22-Sep-22,Sep,2022,03-07-2023,July,Active ,Canada,46,Adult,Male,Smartphone,1 Month
1420,Basic,12,31-Aug-22,Aug,2022,04-07-2023,July,Active ,United States,27,Youth,Female,Smartphone,1 Month
1421,Basic,15,28-Aug-22,Aug,2022,05-07-2023,July,Active ,United States,48,Adult,Female,Smart TV,1 Month
1422,Basic,15,27-Aug-22,Aug,2022,05-07-2023,July,Active ,Canada,49,Adult,Male,Laptop,1 Month
1423,Standard,12,17-Aug-22,Aug,2022,03-07-2023,July,Active ,United Kingdom,43,Adult,Male,Smart TV,1 Month
1424,Premium,14,09-Aug-22,Aug,2022,04-07-2023,July,Active ,Australia,38,Adult,Male,Laptop,1 Month
1425,Basic,13,24-Jul-22,Jul,2022,05-07-2023,July,Active ,Germany,37,Youth,Male,Smartphone,1 Month
1426,Basic,12,16-Jul-22,Jul,2022,04-07-2023,July,Active ,France,39,Adult,Female,Smart TV,1 Month
1427,Premium,10,15-Jul-22,Jul,2022,03-07-2023,July,Active ,Brazil,40,Adult,Male,Tablet,1 Month
1428,Standard,12,12-Jul-22,Jul,2022,05-07-2023,July,Active ,Mexico,40,Adult,Male,Smart TV,1 Month
1429,Standard,12,12-Jul-22,Jul,2022,06-07-2023,July,Active ,Spain,48,Adult,Male,Laptop,1 Month
1430,Basic,13,09-Jul-22,Jul,2022,05-07-2023,July,Active ,Italy,43,Adult,Female,Smart TV,1 Month
1431,Premium,10,05-Jul-22,Jul,2022,02-07-2023,July,Active ,Spain,46,Adult,Male,Laptop,1 Month
1432,Standard,11,05-Jul-22,Jul,2022,05-07-2023,July,Active ,Spain,43,Adult,Male,Smartphone,1 Month
1433,Basic,10,03-Jul-22,Jul,2022,05-07-2023,July,Active ,United States,30,Youth,Female,Tablet,1 Month
1434,Standard,13,01-Jul-22,Jul,2022,04-07-2023,July,Active ,Canada,51,Adult,Female,Laptop,1 Month
1435,Premium,12,30-Jun-22,Jun,2022,03-07-2023,July,Active ,United States,30,Youth,Male,Smartphone,1 Month
1436,Basic,14,27-Jun-22,Jun,2022,04-07-2023,July,Active ,United States,47,Adult,Female,Smart TV,1 Month
1437,Premium,13,28-Jun-22,Jun,2022,04-07-2023,July,Active ,Canada,41,Adult,Male,Laptop,1 Month
1438,Standard,10,28-Jun-22,Jun,2022,05-07-2023,July,Active ,United Kingdom,45,Adult,Female,Smartphone,1 Month
1439,Basic,14,24-Jun-22,Jun,2022,04-07-2023,July,Active ,Australia,47,Adult,Female,Laptop,1 Month
1440,Standard,11,24-Jun-22,Jun,2022,05-07-2023,July,Active ,Germany,48,Adult,Female,Smart TV,1 Month
1441,Premium,11,25-Jun-22,Jun,2022,04-07-2023,July,Active ,France,51,Adult,Female,Tablet,1 Month
1442,Basic,10,26-Jun-22,Jun,2022,06-07-2023,July,Active ,Brazil,29,Youth,Male,Smart TV,1 Month
1443,Standard,13,27-Jun-22,Jun,2022,05-07-2023,July,Active ,Mexico,43,Adult,Female,Laptop,1 Month
1444,Premium,13,29-Jun-22,Jun,2022,07-07-2023,July,Active ,Spain,49,Adult,Female,Tablet,1 Month
1445,Basic,11,02-Jul-22,Jul,2022,03-07-2023,July,Active ,Italy,37,Youth,Male,Smartphone,1 Month
1446,Premium,13,07-Jul-22,Jul,2022,05-07-2023,July,Active ,Spain,48,Adult,Male,Tablet,1 Month
1447,Basic,11,13-Jul-22,Jul,2022,05-07-2023,July,Active ,Spain,36,Youth,Female,Tablet,1 Month
1448,Standard,14,18-Jul-22,Jul,2022,07-07-2023,July,Active ,United States,33,Youth,Female,Laptop,1 Month
1449,Standard,14,24-Jul-22,Jul,2022,04-07-2023,July,Active ,Canada,38,Adult,Female,Laptop,1 Month
1450,Basic,12,31-Jul-22,Jul,2022,06-07-2023,July,Active ,United States,42,Adult,Female,Smartphone,1 Month
1451,Premium,15,01-Aug-22,Aug,2022,05-07-2023,July,Active ,United States,30,Youth,Female,Tablet,1 Month
1452,Basic,10,08-Aug-22,Aug,2022,06-07-2023,July,Active ,Canada,39,Adult,Male,Smart TV,1 Month
1453,Standard,14,13-Aug-22,Aug,2022,04-07-2023,July,Active ,United Kingdom,36,Youth,Male,Smartphone,1 Month
1454,Premium,11,14-Aug-22,Aug,2022,06-07-2023,July,Active ,Australia,27,Youth,Female,Smartphone,1 Month
1455,Basic,11,23-Aug-22,Aug,2022,04-07-2023,July,Active ,Germany,49,Adult,Male,Smart TV,1 Month
1456,Premium,14,27-Aug-22,Aug,2022,06-07-2023,July,Active ,France,31,Youth,Male,Laptop,1 Month
1457,Basic,10,31-Aug-22,Aug,2022,05-07-2023,July,Active ,Brazil,36,Youth,Male,Laptop,1 Month
1458,Standard,14,09-Sep-22,Sep,2022,06-07-2023,July,Active ,Mexico,41,Adult,Female,Tablet,1 Month
1459,Standard,10,10-Sep-22,Sep,2022,04-07-2023,July,Active ,Spain,45,Adult,Female,Laptop,1 Month
1460,Basic,14,12-Sep-22,Sep,2022,05-07-2023,July,Active ,Italy,45,Adult,Male,Smart TV,1 Month
1461,Premium,11,17-Sep-22,Sep,2022,05-07-2023,July,Active ,Spain,32,Youth,Male,Smart TV,1 Month
1462,Basic,13,21-Sep-22,Sep,2022,06-07-2023,July,Active ,Spain,41,Adult,Female,Smartphone,1 Month
1463,Standard,11,02-Oct-22,Oct,2022,03-07-2023,July,Active ,United States,37,Youth,Male,Smart TV,1 Month
1464,Premium,10,04-Oct-22,Oct,2022,05-07-2023,July,Active ,Canada,27,Youth,Male,Laptop,1 Month
1465,Basic,14,06-Oct-22,Oct,2022,04-07-2023,July,Active ,United States,41,Adult,Male,Laptop,1 Month
1466,Premium,13,07-Oct-22,Oct,2022,06-07-2023,July,Active ,United States,30,Youth,Female,Smart TV,1 Month
1467,Basic,12,08-Oct-22,Oct,2022,04-07-2023,July,Active ,Canada,43,Adult,Male,Smartphone,1 Month
1468,Standard,12,11-Oct-22,Oct,2022,05-07-2023,July,Active ,United Kingdom,51,Adult,Male,Laptop,1 Month
1469,Standard,12,13-Oct-22,Oct,2022,04-07-2023,July,Active ,Australia,46,Adult,Female,Smart TV,1 Month
1470,Basic,10,15-Oct-22,Oct,2022,06-07-2023,July,Active ,Germany,27,Youth,Female,Tablet,1 Month
1471,Premium,10,19-Oct-22,Oct,2022,06-07-2023,July,Active ,France,51,Adult,Female,Smartphone,1 Month
1472,Basic,14,21-Oct-22,Oct,2022,06-07-2023,July,Active ,Brazil,28,Youth,Female,Laptop,1 Month
1473,Standard,14,23-Oct-22,Oct,2022,05-07-2023,July,Active ,Mexico,33,Youth,Male,Smartphone,1 Month
1474,Premium,12,26-Oct-22,Oct,2022,05-07-2023,July,Active ,Spain,31,Youth,Female,Laptop,1 Month
1475,Basic,13,27-Oct-22,Oct,2022,06-07-2023,July,Active ,Italy,47,Adult,Male,Laptop,1 Month
1476,Premium,10,31-Oct-22,Oct,2022,07-07-2023,July,Active ,Spain,45,Adult,Female,Tablet,1 Month
1477,Basic,13,03-Nov-22,Nov,2022,05-07-2023,July,Active ,Spain,42,Adult,Male,Smart TV,1 Month
1478,Standard,15,05-Nov-22,Nov,2022,06-07-2023,July,Active ,United States,47,Adult,Female,Smart TV,1 Month
1479,Standard,12,06-Nov-22,Nov,2022,06-07-2023,July,Active ,Canada,29,Youth,Female,Smart TV,1 Month
1480,Basic,13,03-Nov-22,Nov,2022,07-07-2023,July,Active ,United States,49,Adult,Female,Laptop,1 Month
1481,Premium,14,03-Nov-22,Nov,2022,04-07-2023,July,Active ,United States,41,Adult,Female,Laptop,1 Month
1482,Basic,13,04-Nov-22,Nov,2022,05-07-2023,July,Active ,Canada,45,Adult,Male,Smartphone,1 Month
1483,Standard,14,02-Nov-22,Nov,2022,06-07-2023,July,Active ,United Kingdom,49,Adult,Male,Smart TV,1 Month
1484,Premium,13,27-Oct-22,Oct,2022,06-07-2023,July,Active ,Australia,41,Adult,Male,Smart TV,1 Month
1485,Basic,15,27-Oct-22,Oct,2022,04-07-2023,July,Active ,Germany,37,Youth,Male,Laptop,1 Month
1486,Premium,14,15-Oct-22,Oct,2022,05-07-2023,July,Active ,France,31,Youth,Male,Smartphone,1 Month
1487,Basic,13,03-Oct-22,Oct,2022,05-07-2023,July,Active ,Brazil,29,Youth,Male,Smartphone,1 Month
1488,Standard,10,25-Sep-22,Sep,2022,05-07-2023,July,Active ,Mexico,51,Adult,Female,Smart TV,1 Month
1489,Standard,12,16-Sep-22,Sep,2022,03-07-2023,July,Active ,Spain,33,Youth,Male,Smart TV,1 Month
1490,Basic,12,14-Sep-22,Sep,2022,04-07-2023,July,Active ,Italy,31,Youth,Male,Smartphone,1 Month
1491,Premium,11,11-Sep-22,Sep,2022,05-07-2023,July,Active ,Spain,42,Adult,Female,Laptop,1 Month
1492,Basic,15,09-Sep-22,Sep,2022,05-07-2023,July,Active ,Spain,48,Adult,Female,Laptop,1 Month
1493,Standard,13,12-Aug-22,Aug,2022,03-07-2023,July,Active ,United States,37,Youth,Female,Laptop,1 Month
1494,Premium,13,04-Aug-22,Aug,2022,06-07-2023,July,Active ,Canada,51,Adult,Female,Smartphone,1 Month
1495,Basic,12,04-Aug-22,Aug,2022,06-07-2023,July,Active ,United States,29,Youth,Female,Tablet,1 Month
1496,Basic,13,31-Jul-22,Jul,2022,05-07-2023,July,Active ,United States,46,Adult,Male,Tablet,1 Month
1497,Basic,15,29-Jul-22,Jul,2022,03-07-2023,July,Active ,Canada,35,Youth,Male,Smart TV,1 Month
1498,Standard,15,14-Jul-22,Jul,2022,05-07-2023,July,Active ,United Kingdom,44,Adult,Female,Smartphone,1 Month
1499,Premium,12,13-Jul-22,Jul,2022,06-07-2023,July,Active ,Australia,36,Youth,Male,Smart TV,1 Month
1500,Basic,14,11-Jul-22,Jul,2022,05-07-2023,July,Active ,Germany,38,Adult,Female,Tablet,1 Month
1501,Basic,12,12-Jul-22,Jul,2022,03-07-2023,July,Active ,France,36,Youth,Male,Smart TV,1 Month
1502,Premium,14,11-Jul-22,Jul,2022,05-07-2023,July,Active ,Brazil,40,Adult,Female,Laptop,1 Month
1503,Standard,10,02-Jul-22,Jul,2022,05-07-2023,July,Active ,Mexico,29,Youth,Male,Laptop,1 Month
1504,Standard,11,30-Jun-22,Jun,2022,06-07-2023,July,Active ,Spain,32,Youth,Male,Smart TV,1 Month
1505,Basic,12,30-Jun-22,Jun,2022,05-07-2023,July,Active ,Italy,30,Youth,Male,Laptop,1 Month
1506,Premium,10,29-Jun-22,Jun,2022,05-07-2023,July,Active ,Spain,47,Adult,Male,Smartphone,1 Month
1507,Standard,15,30-Jun-22,Jun,2022,04-07-2023,July,Active ,Spain,28,Youth,Female,Tablet,1 Month
1508,Basic,11,24-Jun-22,Jun,2022,05-07-2023,July,Active ,United States,49,Adult,Male,Laptop,1 Month
1509,Standard,12,25-Jun-22,Jun,2022,04-07-2023,July,Active ,Canada,50,Adult,Male,Smartphone,1 Month
1510,Premium,11,25-Jun-22,Jun,2022,07-07-2023,July,Active ,United States,33,Youth,Male,Smart TV,1 Month
1511,Basic,13,26-Jun-22,Jun,2022,04-07-2023,July,Active ,United States,50,Adult,Male,Smart TV,1 Month
1512,Premium,10,27-Jun-22,Jun,2022,06-07-2023,July,Active ,Canada,28,Youth,Female,Smart TV,1 Month
1513,Standard,12,29-Jun-22,Jun,2022,06-07-2023,July,Active ,United Kingdom,41,Adult,Male,Smartphone,1 Month
1514,Basic,12,01-Jul-22,Jul,2022,07-07-2023,July,Active ,Australia,30,Youth,Female,Smartphone,1 Month
1515,Standard,10,03-Jul-22,Jul,2022,04-07-2023,July,Active ,Germany,32,Youth,Male,Smart TV,1 Month
1516,Premium,15,12-Jul-22,Jul,2022,07-07-2023,July,Active ,France,50,Adult,Male,Laptop,1 Month
1517,Basic,11,15-Jul-22,Jul,2022,05-07-2023,July,Active ,Brazil,28,Youth,Female,Smart TV,1 Month
1518,Standard,13,19-Jul-22,Jul,2022,07-07-2023,July,Active ,Mexico,45,Adult,Male,Smart TV,1 Month
1519,Premium,14,27-Jul-22,Jul,2022,05-07-2023,July,Active ,Spain,31,Youth,Male,Tablet,1 Month
1520,Basic,11,29-Jul-22,Jul,2022,06-07-2023,July,Active ,Italy,27,Youth,Female,Smartphone,1 Month
1521,Premium,11,06-Aug-22,Aug,2022,05-07-2023,July,Active ,Spain,49,Adult,Male,Tablet,1 Month
1522,Basic,10,13-Aug-22,Aug,2022,06-07-2023,July,Active ,Spain,32,Youth,Female,Laptop,1 Month
1523,Standard,13,14-Aug-22,Aug,2022,05-07-2023,July,Active ,United States,38,Adult,Male,Smart TV,1 Month
1524,Standard,11,20-Aug-22,Aug,2022,07-07-2023,July,Active ,Canada,39,Adult,Male,Smartphone,1 Month
1525,Basic,14,24-Aug-22,Aug,2022,04-07-2023,July,Active ,United States,50,Adult,Female,Tablet,1 Month
1526,Premium,10,28-Aug-22,Aug,2022,06-07-2023,July,Active ,United States,51,Adult,Male,Tablet,1 Month
1527,Basic,15,05-Sep-22,Sep,2022,05-07-2023,July,Active ,Canada,32,Youth,Female,Smart TV,1 Month
1528,Standard,12,10-Sep-22,Sep,2022,07-07-2023,July,Active ,United Kingdom,45,Adult,Female,Smart TV,1 Month
1529,Premium,12,11-Sep-22,Sep,2022,04-07-2023,July,Active ,Australia,31,Youth,Female,Laptop,1 Month
1530,Basic,12,14-Sep-22,Sep,2022,06-07-2023,July,Active ,Germany,44,Adult,Male,Smartphone,1 Month
1531,Premium,12,21-Sep-22,Sep,2022,05-07-2023,July,Active ,France,30,Youth,Female,Tablet,1 Month
1532,Basic,13,26-Sep-22,Sep,2022,07-07-2023,July,Active ,Brazil,44,Adult,Female,Tablet,1 Month
1533,Standard,10,30-Sep-22,Sep,2022,03-07-2023,July,Active ,Mexico,37,Youth,Male,Tablet,1 Month
1534,Standard,14,02-Oct-22,Oct,2022,06-07-2023,July,Active ,Spain,30,Youth,Female,Tablet,1 Month
1535,Basic,12,06-Oct-22,Oct,2022,05-07-2023,July,Active ,Italy,31,Youth,Female,Smart TV,1 Month
1536,Premium,15,07-Oct-22,Oct,2022,06-07-2023,July,Active ,Spain,31,Youth,Female,Laptop,1 Month
1537,Basic,15,09-Oct-22,Oct,2022,06-07-2023,July,Active ,Spain,44,Adult,Male,Tablet,1 Month
1538,Standard,10,11-Oct-22,Oct,2022,05-07-2023,July,Active ,United States,44,Adult,Female,Smart TV,1 Month
1539,Premium,14,12-Oct-22,Oct,2022,05-07-2023,July,Active ,Canada,34,Youth,Male,Laptop,1 Month
1540,Basic,12,16-Oct-22,Oct,2022,06-07-2023,July,Active ,United States,42,Adult,Male,Laptop,1 Month
1541,Premium,15,17-Oct-22,Oct,2022,07-07-2023,July,Active ,United States,33,Youth,Male,Smartphone,1 Month
1542,Basic,11,21-Oct-22,Oct,2022,07-07-2023,July,Active ,Canada,35,Youth,Male,Smart TV,1 Month
1543,Standard,15,23-Oct-22,Oct,2022,06-07-2023,July,Active ,United Kingdom,34,Youth,Female,Laptop,1 Month
1544,Standard,14,25-Oct-22,Oct,2022,05-07-2023,July,Active ,Australia,47,Adult,Male,Tablet,1 Month
1545,Basic,13,27-Oct-22,Oct,2022,06-07-2023,July,Active ,Germany,43,Adult,Female,Laptop,1 Month
1546,Premium,13,29-Oct-22,Oct,2022,08-07-2023,July,Active ,France,43,Adult,Male,Smart TV,1 Month
1547,Basic,13,01-Nov-22,Nov,2022,05-07-2023,July,Active ,Brazil,35,Youth,Female,Smartphone,1 Month
1548,Standard,13,04-Nov-22,Nov,2022,06-07-2023,July,Active ,Mexico,39,Adult,Male,Tablet,1 Month
1549,Premium,10,04-Nov-22,Nov,2022,06-07-2023,July,Active ,Spain,39,Adult,Male,Tablet,1 Month
1550,Basic,11,04-Nov-22,Nov,2022,07-07-2023,July,Active ,Italy,49,Adult,Female,Smart TV,1 Month
1551,Premium,14,05-Nov-22,Nov,2022,04-07-2023,July,Active ,Spain,30,Youth,Male,Tablet,1 Month
1552,Basic,12,02-Nov-22,Nov,2022,05-07-2023,July,Active ,Spain,31,Youth,Female,Tablet,1 Month
1553,Standard,12,03-Nov-22,Nov,2022,06-07-2023,July,Active ,United States,39,Adult,Male,Tablet,1 Month
1554,Standard,14,30-Oct-22,Oct,2022,06-07-2023,July,Active ,Canada,30,Youth,Female,Laptop,1 Month
1555,Basic,13,31-Oct-22,Oct,2022,04-07-2023,July,Active ,United States,43,Adult,Female,Smartphone,1 Month
1556,Premium,10,14-Oct-22,Oct,2022,05-07-2023,July,Active ,United States,29,Youth,Female,Smartphone,1 Month
1557,Basic,14,26-Sep-22,Sep,2022,05-07-2023,July,Active ,Canada,46,Adult,Male,Smart TV,1 Month
1558,Standard,15,17-Sep-22,Sep,2022,06-07-2023,July,Active ,United Kingdom,35,Youth,Male,Smartphone,1 Month
1559,Premium,12,16-Sep-22,Sep,2022,03-07-2023,July,Active ,Australia,30,Youth,Male,Tablet,1 Month
1560,Basic,12,12-Sep-22,Sep,2022,07-07-2023,July,Active ,Germany,39,Adult,Female,Smart TV,1 Month
1561,Premium,14,12-Sep-22,Sep,2022,06-07-2023,July,Active ,France,41,Adult,Male,Laptop,1 Month
1562,Basic,12,29-Aug-22,Aug,2022,05-07-2023,July,Active ,Brazil,27,Youth,Male,Smartphone,1 Month
1563,Standard,15,25-Aug-22,Aug,2022,03-07-2023,July,Active ,Mexico,42,Adult,Male,Laptop,1 Month
1564,Standard,11,15-Aug-22,Aug,2022,06-07-2023,July,Active ,Spain,45,Adult,Female,Tablet,1 Month
1565,Basic,10,11-Aug-22,Aug,2022,07-07-2023,July,Active ,Italy,36,Youth,Female,Smart TV,1 Month
1566,Premium,12,10-Aug-22,Aug,2022,06-07-2023,July,Active ,Spain,35,Youth,Male,Laptop,1 Month
1567,Basic,13,26-Jul-22,Jul,2022,04-07-2023,July,Active ,Spain,38,Adult,Male,Smartphone,1 Month
1568,Standard,14,19-Jul-22,Jul,2022,06-07-2023,July,Active ,United States,41,Adult,Female,Smart TV,1 Month
1569,Premium,10,17-Jul-22,Jul,2022,06-07-2023,July,Active ,Canada,43,Adult,Male,Tablet,1 Month
1570,Basic,13,17-Jul-22,Jul,2022,06-07-2023,July,Active ,United States,44,Adult,Male,Tablet,1 Month
1571,Basic,10,17-Jul-22,Jul,2022,04-07-2023,July,Active ,United States,35,Youth,Male,Tablet,1 Month
1572,Basic,13,11-Jul-22,Jul,2022,06-07-2023,July,Active ,Canada,39,Adult,Male,Laptop,1 Month
1573,Standard,15,07-Jul-22,Jul,2022,05-07-2023,July,Active ,United Kingdom,43,Adult,Male,Smart TV,1 Month
1574,Premium,10,07-Jul-22,Jul,2022,06-07-2023,July,Active ,Australia,36,Youth,Male,Smart TV,1 Month
1575,Basic,11,08-Jul-22,Jul,2022,05-07-2023,July,Active ,Germany,49,Adult,Female,Laptop,1 Month
1576,Basic,12,06-Jul-22,Jul,2022,08-07-2023,July,Active ,France,29,Youth,Female,Smartphone,1 Month
1577,Premium,10,03-Jul-22,Jul,2022,04-07-2023,July,Active ,Brazil,45,Adult,Male,Tablet,1 Month
1578,Standard,11,30-Jun-22,Jun,2022,06-07-2023,July,Active ,Mexico,44,Adult,Female,Laptop,1 Month
1579,Standard,11,27-Jun-22,Jun,2022,04-07-2023,July,Active ,Spain,40,Adult,Female,Smart TV,1 Month
1580,Basic,15,26-Jun-22,Jun,2022,08-07-2023,July,Active ,Italy,51,Adult,Female,Smart TV,1 Month
1581,Premium,15,27-Jun-22,Jun,2022,05-07-2023,July,Active ,Spain,30,Youth,Female,Smart TV,1 Month
1582,Standard,14,28-Jun-22,Jun,2022,08-07-2023,July,Active ,Spain,50,Adult,Male,Smart TV,1 Month
1583,Basic,12,30-Jun-22,Jun,2022,06-07-2023,July,Active ,United States,39,Adult,Male,Tablet,1 Month
1584,Standard,11,02-Jul-22,Jul,2022,07-07-2023,July,Active ,Canada,51,Adult,Male,Tablet,1 Month
1585,Premium,10,05-Jul-22,Jul,2022,05-07-2023,July,Active ,United States,42,Adult,Male,Laptop,1 Month
1586,Basic,12,11-Jul-22,Jul,2022,07-07-2023,July,Active ,United States,34,Youth,Female,Tablet,1 Month
1587,Premium,12,18-Jul-22,Jul,2022,06-07-2023,July,Active ,Canada,28,Youth,Male,Tablet,1 Month
1588,Standard,15,25-Jul-22,Jul,2022,07-07-2023,July,Active ,United Kingdom,43,Adult,Male,Tablet,1 Month
1589,Basic,11,28-Jul-22,Jul,2022,06-07-2023,July,Active ,Australia,27,Youth,Female,Tablet,1 Month
1590,Standard,13,05-Aug-22,Aug,2022,08-07-2023,July,Active ,Germany,49,Adult,Female,Smart TV,1 Month
1591,Premium,14,09-Aug-22,Aug,2022,05-07-2023,July,Active ,France,35,Youth,Female,Laptop,1 Month
1592,Basic,10,14-Aug-22,Aug,2022,06-07-2023,July,Active ,Brazil,34,Youth,Male,Tablet,1 Month
1593,Standard,14,15-Aug-22,Aug,2022,05-07-2023,July,Active ,Mexico,28,Youth,Male,Smartphone,1 Month
1594,Premium,15,16-Aug-22,Aug,2022,07-07-2023,July,Active ,Spain,49,Adult,Female,Tablet,1 Month
1595,Basic,12,25-Aug-22,Aug,2022,04-07-2023,July,Active ,Italy,51,Adult,Female,Tablet,1 Month
1596,Premium,13,27-Aug-22,Aug,2022,06-07-2023,July,Active ,Spain,36,Youth,Male,Laptop,1 Month
1597,Basic,13,06-Sep-22,Sep,2022,06-07-2023,July,Active ,Spain,37,Youth,Male,Smart TV,1 Month
1598,Standard,11,08-Sep-22,Sep,2022,07-07-2023,July,Active ,United States,48,Adult,Male,Laptop,1 Month
1599,Standard,13,13-Sep-22,Sep,2022,04-07-2023,July,Active ,Canada,45,Adult,Female,Smart TV,1 Month
1600,Basic,11,15-Sep-22,Sep,2022,06-07-2023,July,Active ,United States,39,Adult,Male,Tablet,1 Month
1601,Premium,14,19-Sep-22,Sep,2022,05-07-2023,July,Active ,United States,39,Adult,Male,Smartphone,1 Month
1602,Basic,15,22-Sep-22,Sep,2022,07-07-2023,July,Active ,Canada,46,Adult,Female,Smart TV,1 Month
1603,Standard,13,24-Sep-22,Sep,2022,06-07-2023,July,Active ,United Kingdom,30,Youth,Female,Smartphone,1 Month
1604,Premium,10,30-Sep-22,Sep,2022,06-07-2023,July,Active ,Australia,32,Youth,Female,Smartphone,1 Month
1605,Basic,11,03-Oct-22,Oct,2022,05-07-2023,July,Active ,Germany,39,Adult,Male,Laptop,1 Month
1606,Premium,15,08-Oct-22,Oct,2022,07-07-2023,July,Active ,France,35,Youth,Female,Smartphone,1 Month
1607,Basic,15,09-Oct-22,Oct,2022,07-07-2023,July,Active ,Brazil,41,Adult,Female,Smartphone,1 Month
1608,Standard,11,12-Oct-22,Oct,2022,08-07-2023,July,Active ,Mexico,32,Youth,Female,Smart TV,1 Month
1609,Standard,14,15-Oct-22,Oct,2022,06-07-2023,July,Active ,Spain,41,Adult,Female,Smart TV,1 Month
1610,Basic,14,17-Oct-22,Oct,2022,06-07-2023,July,Active ,Italy,36,Youth,Female,Smart TV,1 Month
1611,Premium,15,19-Oct-22,Oct,2022,07-07-2023,July,Active ,Spain,49,Adult,Male,Laptop,1 Month
1612,Basic,11,22-Oct-22,Oct,2022,09-07-2023,July,Active ,Spain,30,Youth,Female,Smartphone,1 Month
1613,Standard,15,23-Oct-22,Oct,2022,06-07-2023,July,Active ,United States,40,Adult,Female,Smartphone,1 Month
1614,Premium,13,27-Oct-22,Oct,2022,07-07-2023,July,Active ,Canada,46,Adult,Female,Tablet,1 Month
1615,Basic,11,28-Oct-22,Oct,2022,06-07-2023,July,Active ,United States,30,Youth,Female,Smart TV,1 Month
1616,Premium,10,01-Nov-22,Nov,2022,08-07-2023,July,Active ,United States,48,Adult,Male,Laptop,1 Month
1617,Basic,11,04-Nov-22,Nov,2022,05-07-2023,July,Active ,Canada,50,Adult,Male,Tablet,1 Month
1618,Standard,11,05-Nov-22,Nov,2022,06-07-2023,July,Active ,United Kingdom,27,Youth,Male,Smart TV,1 Month
1619,Standard,14,04-Nov-22,Nov,2022,07-07-2023,July,Active ,Australia,51,Adult,Female,Laptop,1 Month
1620,Basic,11,05-Nov-22,Nov,2022,07-07-2023,July,Active ,Germany,38,Adult,Male,Smartphone,1 Month
1621,Premium,10,04-Nov-22,Nov,2022,05-07-2023,July,Active ,France,39,Adult,Male,Laptop,1 Month
1622,Basic,12,05-Nov-22,Nov,2022,05-07-2023,July,Active ,Brazil,45,Adult,Female,Smart TV,1 Month
